ZipCode,City,State,Latitude,Longitude,Classification,Population
"24555","GLASGOW","VA","37.6758","-79.4751","","2140"
"24556","GOODE","VA","37.3709","-79.3997","","3053"
"24557","GRETNA","VA","36.9747","-79.2898","","7977"
"24558","HALIFAX","VA","36.7748","-78.9655","","6347"
"24562","HOWARDSVILLE","VA","37.7236","-78.6493","","426"
"24563","HURT","VA","37.0659","-79.2814","","5489"
"24565","JAVA","VA","36.8496","-79.2016","","1026"
"24566","KEELING","VA","36.7445","-79.2551","","1402"
"24569","LONG ISLAND","VA","37.0452","-79.1359","","1064"
"24570","LOWRY","VA","37.3518","-79.4382","","20"
"24571","LYNCH STATION","VA","37.1365","-79.3654","","1979"
"24572","MADISON HEIGHTS","VA","37.4579","-79.0793","","16395"
"24574","MONROE","VA","37.6188","-79.2589","","3977"
"24576","NARUNA","VA","37.1055","-79.0031","P","0"
"24577","NATHALIE","VA","36.9410","-78.9332","","5239"
"24578","NATURAL BRIDGE","VA","37.6697","-79.5563","","1056"
"24579","NATURAL BRIDGE STATION","VA","37.5907","-79.5152","","1389"
"24580","NELSON","VA","36.5866","-78.6687","","613"
"24581","NORWOOD","VA","37.6568","-78.7901","","23"
"24586","RINGGOLD","VA","36.6144","-79.2793","","5562"
"24588","RUSTBURG","VA","37.2661","-79.0985","","9647"
"24589","SCOTTSBURG","VA","36.7476","-78.7329","","2271"
"24590","SCOTTSVILLE","VA","37.8027","-78.4868","","8074"
"24592","SOUTH BOSTON","VA","36.6813","-78.9928","","13934"
"24593","SPOUT SPRING","VA","37.3718","-78.9109","","1963"
"24594","SUTHERLIN","VA","36.6508","-79.1867","","1651"
"24595","SWEET BRIAR","VA","37.5598","-79.0856","P","679"
"24597","VERNON HILL","VA","36.7776","-79.1069","","1257"
"24598","VIRGILINA","VA","36.6206","-78.7903","","1984"
"24599","WINGINA","VA","37.6230","-78.7296","","606"
"24601","AMONATE","VA","37.1752","-81.6699","P","77"
"24602","BANDY","VA","37.1695","-81.6278","","962"
"24603","BIG ROCK","VA","37.3208","-82.2392","","978"
"24604","BISHOP","VA","37.2060","-81.5411","P","342"
"24605","BLUEFIELD","VA","37.2559","-81.3662","","9301"
"24606","BOISSEVAIN","VA","37.2922","-81.3791","P","170"
"24607","BREAKS","VA","37.2818","-82.2727","P","462"
"24608","BURKES GARDEN","VA","37.0984","-81.3411","P","0"
"24609","CEDAR BLUFF","VA","37.0542","-81.7905","","7630"
"24612","DORAN","VA","37.0977","-81.8436","P","229"
"24613","FALLS MILLS","VA","37.2689","-81.3339","","911"
"24614","GRUNDY","VA","37.3012","-82.0925","","8061"
"24619","HORSEPEN","VA","37.2284","-81.5201","P","0"
"24620","HURLEY","VA","37.4315","-82.0292","","2774"
"24622","JEWELL RIDGE","VA","37.2196","-81.8110","","1028"
"24624","KEEN MOUNTAIN","VA","37.2010","-81.9764","P","0"
"24627","MAVISDALE","VA","37.1880","-82.2198","P","0"
"24628","MAXIE","VA","37.3097","-82.2006","","295"
"24630","NORTH TAZEWELL","VA","37.1666","-81.5226","","6774"
"24631","OAKWOOD","VA","37.2168","-81.9885","","2843"
"24634","PILGRIMS KNOB","VA","37.3002","-81.9033","","574"
"24635","POCAHONTAS","VA","37.3131","-81.3599","P","1650"
"24637","POUNDING MILL","VA","37.0498","-81.7084","","3410"
"24639","RAVEN","VA","37.1562","-81.8901","","3533"
"24640","RED ASH","VA","37.1134","-81.8713","P","0"
"24641","RICHLANDS","VA","37.1299","-81.8059","","5953"
"24646","ROWE","VA","37.1270","-82.0418","","750"
"24647","SHORTT GAP","VA","37.1547","-81.8757","P","0"
"24649","SWORDS CREEK","VA","37.0820","-81.9113","","2760"
"24651","TAZEWELL","VA","37.0494","-81.5220","","6314"
"24656","VANSANT","VA","37.1610","-82.1286","","3404"
"24657","WHITEWOOD","VA","37.2643","-81.8843","","321"
"24658","WOLFORD","VA","37.3646","-81.9914","P","0"
"24701","BLUEFIELD","WV","37.3009","-81.2118","","20786"
"24712","ATHENS","WV","37.4430","-80.9403","","2063"
"24714","BEESON","WV","37.4596","-81.1573","","257"
"24715","BRAMWELL","WV","37.3378","-81.3320","","594"
"24716","BUD","WV","37.5265","-81.3753","P","508"
"24719","COVEL","WV","37.4946","-81.2897","P","223"
"24724","FREEMAN","WV","37.3292","-81.2915","","66"
"24726","HERNDON","WV","37.5075","-81.3455","","566"
"24729","HIAWATHA","WV","37.4402","-81.2444","P","149"
"24731","KEGLEY","WV","37.4021","-81.1497","","255"
"24732","KELLYSVILLE","WV","37.3448","-80.9284","P","0"
"24733","LASHMEET","WV","37.4647","-81.2171","","853"
"24736","MATOAKA","WV","37.4543","-81.2803","","902"
"24737","MONTCALM","WV","37.3492","-81.2425","P","243"
"24738","NEMOURS","WV","37.3016","-81.3046","P","308"
"24739","PRINCETON","WV","37.3326","-80.9702","","0"
"24740","PRINCETON","WV","37.3893","-81.0240","","30435"
"24747","ROCK","WV","37.3898","-81.2315","","3006"
"24751","WOLFE","WV","37.3072","-81.3286","P","0"
"24801","WELCH","WV","37.3712","-81.5084","","3858"
"24808","ANAWALT","WV","37.3440","-81.4151","","675"
"24811","AVONDALE","WV","37.4023","-81.7735","P","599"
"24813","BARTLEY","WV","37.3719","-81.7186","P","511"
"24815","BERWIND","WV","37.2756","-81.6964","","559"
"24816","BIG SANDY","WV","37.4596","-81.7020","P","151"
"24817","BRADSHAW","WV","37.3643","-81.8041","P","954"
"24818","BRENTON","WV","37.5898","-81.6750","","1409"
"24822","CLEAR FORK","WV","37.6503","-81.6968","","955"
"24823","COAL MOUNTAIN","WV","37.6759","-81.7398","","383"
"24826","CUCUMBER","WV","37.2778","-81.6267","P","150"
"24827","CYCLONE","WV","37.7337","-81.6652","","1501"
"24828","DAVY","WV","37.4625","-81.6519","","927"
"24829","ECKMAN","WV","37.4024","-81.4606","P","0"
"24830","ELBERT","WV","37.3123","-81.5382","","139"
"24831","ELKHORN","WV","37.3824","-81.4083","P","250"
"24834","FANROCK","WV","37.5659","-81.6246","P","412"
"24836","GARY","WV","37.3252","-81.5431","P","800"
"24839","HANOVER","WV","37.5547","-81.8182","","1523"
"24843","HENSLEY","WV","37.4756","-81.6956","P","158"
"24844","IAEGER","WV","37.4626","-81.8076","","1810"
"24845","IKES FORK","WV","37.5263","-81.7919","P","282"
"24846","ISABAN","WV","37.5323","-81.8828","","244"
"24847","ITMANN","WV","37.5736","-81.4186","P","293"
"24848","JENKINJONES","WV","37.3042","-81.4153","P","262"
"24849","JESSE","WV","37.6643","-81.5574","","337"
"24850","JOLO","WV","37.3304","-81.8422","","1093"
"24851","JUSTICE","WV","37.6011","-81.8503","P","419"
"24853","KIMBALL","WV","37.4350","-81.4759","P","793"
"24854","KOPPERSTON","WV","37.7431","-81.5404","P","550"
"24855","KYLE","WV","37.4089","-81.4237","","0"
"24857","LYNCO","WV","37.6715","-81.6610","P","984"
"24859","MARIANNA","WV","37.6179","-81.5772","P","0"
"24860","MATHENY","WV","37.6767","-81.5870","","552"
"24861","MAYBEURY","WV","37.3608","-81.3634","P","307"
"24862","MOHAWK","WV","37.4977","-81.9011","","651"
"24866","NEWHALL","WV","37.2648","-81.6038","P","240"
"24867","NEW RICHMOND","WV","37.5774","-81.4907","P","409"
"24868","NORTHFORK","WV","37.4011","-81.3914","","1686"
"24869","NORTH SPRING","WV","37.5264","-81.7922","","351"
"24870","OCEANA","WV","37.7293","-81.5648","","2874"
"24871","PAGETON","WV","37.3283","-81.4612","P","309"
"24872","PANTHER","WV","37.4578","-81.8963","","783"
"24873","PAYNESVILLE","WV","37.3603","-81.6716","","600"
"24874","PINEVILLE","WV","37.5668","-81.5366","","2729"
"24878","PREMIER","WV","37.4225","-81.6437","P","337"
"24879","RAYSAL","WV","37.3631","-81.7691","","657"
"24880","ROCK VIEW","WV","37.6455","-81.5315","","356"
"24881","RODERFIELD","WV","37.4461","-81.6864","P","601"
"24882","SIMON","WV","37.6170","-81.7640","","483"
"24884","SQUIRE","WV","37.2599","-81.5756","","265"
"24887","SWITCHBACK","WV","37.3732","-81.3843","P","67"
"24888","THORPE","WV","37.3629","-81.5121","P","167"
"24892","WAR","WV","37.3056","-81.7278","","1513"
"24894","WARRIORMINE","WV","37.2876","-81.6966","P","388"
"24895","WILCOE","WV","37.3847","-81.5639","P","0"
"24898","WYOMING","WV","37.5907","-81.6037","","198"
"24901","LEWISBURG","WV","37.8526","-80.4376","","9128"
"24902","FAIRLEA","WV","37.7819","-80.4621","P","0"
"24910","ALDERSON","WV","37.7503","-80.6986","","5383"
"24915","ARBOVALE","WV","38.4772","-79.7680","","590"
"24916","ASBURY","WV","37.8205","-80.5733","","558"
"24918","BALLARD","WV","37.5139","-80.7632","","1677"
"24920","BARTOW","WV","38.5782","-79.7265","","346"
"24924","BUCKEYE","WV","38.1857","-80.1346","","512"
"24925","CALDWELL","WV","37.7482","-80.3502","","935"
"24927","CASS","WV","38.4571","-79.9004","","365"
"24931","CRAWLEY","WV","37.9157","-80.6033","","1544"
"24934","DUNMORE","WV","38.3255","-79.8874","","503"
"24935","FOREST HILL","WV","37.5457","-80.8382","","688"
"24938","FRANKFORD","WV","37.9065","-80.3591","","1518"
"24941","GAP MILLS","WV","37.5688","-80.3553","","1059"
"24943","GRASSY MEADOWS","WV","37.8331","-80.7536","","0"
"24944","GREEN BANK","WV","38.4017","-79.7692","","401"
"24945","GREENVILLE","WV","37.5238","-80.6556","","393"
"24946","HILLSBORO","WV","38.2037","-80.2535","","1533"
"24951","LINDSIDE","WV","37.4888","-80.5975","","1489"
"24954","MARLINTON","WV","38.2218","-80.0352","","3514"
"24957","MAXWELTON","WV","37.9063","-80.4269","","346"
"24962","PENCE SPRINGS","WV","37.6716","-80.7052","","186"
"24963","PETERSTOWN","WV","37.4385","-80.7573","","4095"
"24966","RENICK","WV","38.0808","-80.3574","","1286"
"24970","RONCEVERTE","WV","37.7725","-80.4824","","4575"
"24974","SECONDCREEK","WV","37.6644","-80.4026","","299"
"24976","SINKS GROVE","WV","37.6592","-80.5273","","1005"
"24977","SMOOT","WV","37.8767","-80.6827","","441"
"24981","TALCOTT","WV","37.6418","-80.7332","","631"
"24983","UNION","WV","37.5963","-80.4447","","2443"
"24984","WAITEVILLE","WV","37.5177","-80.4703","","185"
"24985","WAYSIDE","WV","37.6088","-80.7088","","0"
"24986","WHITE SULPHUR SPRINGS","WV","37.8748","-80.1720","","5216"
"24991","WILLIAMSBURG","WV","37.9502","-80.4939","","521"
"24993","WOLFCREEK","WV","37.6240","-80.6258","","0"
"25002","ALLOY","WV","38.1309","-81.2605","P","112"
"25003","ALUM CREEK","WV","38.2424","-81.7699","","2782"
"25005","AMMA","WV","38.5523","-81.2421","","264"
"25007","ARNETT","WV","37.8216","-81.4292","","604"
"25008","ARTIE","WV","37.9488","-81.3633","","210"
"25009","ASHFORD","WV","38.1896","-81.6878","","1153"
"25011","BANCROFT","WV","38.5067","-81.8403","P","800"
"25015","BELLE","WV","38.2068","-81.4922","","4691"
"25019","BICKMORE","WV","38.3805","-81.1013","","575"
"25021","BIM","WV","37.8805","-81.7249","","305"
"25022","BLAIR","WV","37.8581","-81.8049","P","153"
"25024","BLOOMINGROSE","WV","38.1552","-81.6199","","586"
"25025","BLOUNT","WV","38.2876","-81.3824","","230"
"25026","BLUE CREEK","WV","38.4507","-81.4577","P","0"
"25028","BOB WHITE","WV","37.9581","-81.7264","","381"
"25030","BOMONT","WV","38.4091","-81.2130","","414"
"25031","BOOMER","WV","38.1519","-81.2652","P","615"
"25033","BUFFALO","WV","38.6046","-81.9095","","2234"
"25035","CABIN CREEK","WV","38.1781","-81.5263","","1112"
"25036","CANNELTON","WV","38.2041","-81.2600","P","468"
"25039","CEDAR GROVE","WV","38.2097","-81.3672","","1304"
"25040","CHARLTON HEIGHTS","WV","38.1343","-81.2425","P","546"
"25043","CLAY","WV","38.4700","-80.9997","","1659"
"25044","CLEAR CREEK","WV","37.9164","-81.3269","","384"
"25045","CLENDENIN","WV","38.4739","-81.3129","","5801"
"25047","CLOTHIER","WV","37.7930","-81.9891","","411"
"25048","COLCORD","WV","37.9568","-81.4346","","38"
"25049","COMFORT","WV","38.1220","-81.5676","","630"
"25051","COSTA","WV","38.1398","-81.7310","","164"
"25053","DANVILLE","WV","38.0410","-81.8605","","4296"
"25054","DAWES","WV","38.1074","-81.4742","P","426"
"25057","DEEP WATER","WV","38.1231","-81.2422","P","337"
"25059","DIXIE","WV","38.2682","-81.1874","","678"
"25060","DOROTHY","WV","37.9721","-81.4735","","618"
"25061","DRYBRANCH","WV","38.1775","-81.4673","P","756"
"25062","DRY CREEK","WV","37.8688","-81.4319","","230"
"25063","DUCK","WV","38.5874","-80.9550","","1797"
"25064","DUNBAR","WV","38.3781","-81.7481","","9962"
"25067","EAST BANK","WV","38.1763","-81.4377","","1120"
"25070","ELEANOR","WV","38.5364","-81.9350","P","1683"
"25071","ELKVIEW","WV","38.4633","-81.4717","","11697"
"25075","ESKDALE","WV","38.0818","-81.4468","","976"
"25076","ETHEL","WV","37.8557","-81.8899","P","298"
"25079","FALLING ROCK","WV","38.4781","-81.3882","","0"
"25081","FOSTER","WV","38.0981","-81.7595","","1251"
"25082","FRAZIERS BOTTOM","WV","38.5822","-82.0097","","1673"
"25083","GALLAGHER","WV","38.1739","-81.3757","","672"
"25085","GAULEY BRIDGE","WV","38.1844","-81.1437","","830"
"25086","GLASGOW","WV","38.2195","-81.4005","P","928"
"25088","GLEN","WV","38.3475","-81.2314","","164"
"25090","GLEN FERRIS","WV","38.1510","-81.2064","P","203"
"25093","GORDON","WV","37.9879","-81.6521","","207"
"25102","HANDLEY","WV","38.1866","-81.3685","P","349"
"25103","HANSFORD","WV","38.1278","-81.3705","","366"
"25106","HENDERSON","WV","38.8139","-82.1365","","642"
"25107","HERNSHAW","WV","38.1892","-81.5975","","739"
"25108","HEWETT","WV","37.9631","-81.8766","","692"
"25109","HOMETOWN","WV","38.5272","-81.8569","P","661"
"25110","HUGHESTON","WV","38.2177","-81.3229","P","599"
"25111","INDORE","WV","38.3678","-81.1555","","694"
"25112","INSTITUTE","WV","38.3755","-81.7631","P","166"
"25113","IVYDALE","WV","38.5689","-81.0418","","957"
"25114","JEFFREY","WV","37.9592","-81.7759","","557"
"25115","KANAWHA FALLS","WV","38.1156","-81.1634","","90"
"25118","KIMBERLY","WV","38.1259","-81.3242","","998"
"25119","KINCAID","WV","38.0382","-81.2346","","444"
"25121","LAKE","WV","37.9236","-81.8938","","972"
"25123","LEON","WV","38.7477","-81.8805","","3535"
"25124","LIBERTY","WV","38.6295","-81.7607","","1214"
"25125","LIZEMORES","WV","38.3056","-81.1974","","1011"
"25126","LONDON","WV","38.1919","-81.3435","P","58"
"25130","MADISON","WV","38.0287","-81.7549","","3846"
"25132","MAMMOTH","WV","38.2440","-81.3576","","276"
"25133","MAYSEL","WV","38.4706","-81.1273","","922"
"25134","MIAMI","WV","38.1554","-81.4684","P","423"
"25136","MONTGOMERY","WV","38.1057","-81.2657","","1798"
"25139","MOUNT CARBON","WV","38.1499","-81.3266","","440"
"25140","NAOMA","WV","37.8603","-81.5579","","1012"
"25141","NEBO","WV","38.6249","-81.0255","","195"
"25142","NELLIS","WV","38.1793","-81.7485","","416"
"25143","NITRO","WV","38.4172","-81.8170","","8579"
"25148","ORGAS","WV","38.0643","-81.5415","","332"
"25149","OTTAWA","WV","37.9555","-81.8176","P","242"
"25152","PAGE","WV","38.0502","-81.2776","P","368"
"25154","PEYTONA","WV","38.1261","-81.7102","","868"
"25156","PINCH","WV","38.4086","-81.4819","P","105"
"25159","POCA","WV","38.5132","-81.7852","","5163"
"25160","POND GAP","WV","38.2876","-81.2843","","303"
"25161","POWELLTON","WV","38.0995","-81.3204","","369"
"25162","PRATT","WV","38.2053","-81.3853","P","571"
"25164","PROCIOUS","WV","38.4953","-81.2015","","1257"
"25165","RACINE","WV","38.1604","-81.6585","","612"
"25168","RED HOUSE","WV","38.5556","-81.8951","","2503"
"25169","RIDGEVIEW","WV","38.1690","-81.7787","","516"
"25173","ROBSON","WV","38.0705","-81.2313","","452"
"25174","ROCK CREEK","WV","37.8377","-81.4378","","420"
"25177","SAINT ALBANS","WV","38.3907","-81.8280","","24084"
"25180","SAXON","WV","37.7904","-81.4370","","83"
"25181","SETH","WV","38.0450","-81.6549","","1853"
"25183","SHARPLES","WV","37.9064","-81.8307","P","73"
"25185","MOUNT OLIVE","WV","38.2383","-81.2335","U","1042"
"25186","SMITHERS","WV","38.1712","-81.3047","P","881"
"25187","SOUTHSIDE","WV","38.7157","-82.0136","","719"
"25193","SYLVESTER","WV","37.9977","-81.5238","","477"
"25201","TAD","WV","38.3334","-81.4945","P","55"
"25202","TORNADO","WV","38.3130","-81.8698","","1370"
"25203","TURTLE CREEK","WV","38.0399","-81.8530","","89"
"25204","TWILIGHT","WV","37.9269","-81.6337","","211"
"25205","UNEEDA","WV","38.0253","-81.7736","P","391"
"25206","VAN","WV","37.9571","-81.7239","","601"
"25208","WHARTON","WV","37.8670","-81.6959","","992"
"25209","WHITESVILLE","WV","37.9074","-81.4591","","1227"
"25211","WIDEN","WV","38.4643","-80.8773","P","135"
"25213","WINFIELD","WV","38.5008","-81.9162","","5512"
"25214","WINIFREDE","WV","38.1543","-81.5526","","614"
"25231","ADVENT","WV","38.6273","-81.5695","","0"
"25234","ARNOLDSBURG","WV","38.8508","-81.1410","","1200"
"25235","CHLOE","WV","38.6750","-81.0767","","949"
"25239","COTTAGEVILLE","WV","38.8535","-81.8081","","1732"
"25241","EVANS","WV","38.7941","-81.8040","","1710"
"25243","GANDEEVILLE","WV","38.6822","-81.4529","","899"
"25244","GAY","WV","38.7999","-81.5782","","732"
"25245","GIVEN","WV","38.7277","-81.7124","","739"
"25247","HARTFORD","WV","39.0084","-81.9903","P","509"
"25248","KENNA","WV","38.6405","-81.6329","","3090"
"25251","LEFT HAND","WV","38.6069","-81.2439","","429"
"25252","LE ROY","WV","38.9463","-81.5625","","1071"
"25253","LETART","WV","38.8930","-81.9851","","2051"
"25259","LOONEYVILLE","WV","38.6678","-81.2303","","699"
"25260","MASON","WV","38.9865","-82.0332","","1577"
"25261","MILLSTONE","WV","38.8603","-81.0792","","335"
"25262","MILLWOOD","WV","38.9072","-81.8109","","898"
"25264","MOUNT ALTO","WV","38.8623","-81.8814","","441"
"25265","NEW HAVEN","WV","38.9827","-81.9639","P","1564"
"25266","NEWTON","WV","38.6302","-81.1584","","797"
"25267","NORMANTOWN","WV","38.8665","-80.9445","","758"
"25268","ORMA","WV","38.7328","-81.0868","","871"
"25270","REEDY","WV","38.8447","-81.4383","","972"
"25271","RIPLEY","WV","38.7892","-81.6823","","9304"
"25275","SANDYVILLE","WV","38.9148","-81.6446","","2287"
"25276","SPENCER","WV","38.7636","-81.3248","","7752"
"25285","WALLBACK","WV","38.5323","-81.1106","","595"
"25286","WALTON","WV","38.6214","-81.4143","","1692"
"25287","WEST COLUMBIA","WV","38.9392","-82.0654","","1272"
"25301","CHARLESTON","WV","38.3495","-81.6318","","2771"
"25302","CHARLESTON","WV","38.3952","-81.5833","","15078"
"25303","SOUTH CHARLESTON","WV","38.3593","-81.6826","","7112"
"25304","CHARLESTON","WV","38.2820","-81.6048","","8773"
"25305","CHARLESTON","WV","38.3365","-81.6104","","0"
"25306","CHARLESTON","WV","38.3099","-81.4988","","6417"
"25309","SOUTH CHARLESTON","WV","38.3131","-81.7581","","13356"
"25311","CHARLESTON","WV","38.3583","-81.5546","","10815"
"25312","CHARLESTON","WV","38.4825","-81.6504","","14886"
"25313","CHARLESTON","WV","38.4143","-81.7585","","13436"
"25314","CHARLESTON","WV","38.2879","-81.6663","","14542"
"25315","CHARLESTON","WV","38.2320","-81.5738","","3255"
"25317","CHARLESTON","WV","38.3494","-81.6329","U","0"
"25320","CHARLESTON","WV","38.5333","-81.6117","","6084"
"25321","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25322","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25323","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25324","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25325","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25326","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25327","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25328","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25329","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25330","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25331","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25332","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25333","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25334","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25335","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25336","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25337","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25338","CHARLESTON","WV","38.3494","-81.6329","P","0"
"25339","CHARLESTON","WV","38.3494","-81.6329","P","0"
